Packet_Size,Protocol,Src_Port,Dst_Port,TCP_Flags,Inter_Arrival_Time
1242,17,443,58633,0,0.0019991397857666016
1242,17,443,58633,0,0.003000497817993164
1242,17,443,58633,0,0.003999948501586914
87,17,58633,443,0,0.0009996891021728516
88,17,58633,443,0,0.0010004043579101562
88,17,58633,443,0,0.002999544143676758
1242,17,443,58633,0,0.0010004043579101562
240,17,443,58633,0,0.001996755599975586
74,17,64201,443,0,0.0010042190551757812
88,17,58633,443,0,0.0019991397857666016
844,17,443,51763,0,0.0030002593994140625
1242,17,443,58633,0,0.0009989738464355469
1242,17,443,58633,0,0.001001119613647461
88,17,58633,443,0,0.0019991397857666016
86,17,51763,443,0,0.0009999275207519531
559,17,443,58633,0,0.0020051002502441406
88,17,58633,443,0,0.0019953250885009766
112,17,443,64201,0,0.0019989013671875
89,17,64201,443,0,0.0010008811950683594
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.0020003318786621094
88,17,58633,443,0,0.0020012855529785156
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0019981861114501953
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.0009980201721191406
1242,17,443,58633,0,0.0010018348693847656
88,17,58633,443,0,0.00099945068359375
88,17,58633,443,0,0.002004384994506836
1242,17,443,58633,0,0.001001119613647461
63,17,443,64201,0,0.0009953975677490234
1242,17,443,58633,0,0.002999544143676758
1242,17,443,58633,0,0.000993967056274414
1242,17,443,58633,0,0.0010056495666503906
88,17,58633,443,0,0.0009999275207519531
88,17,58633,443,0,0.0010008811950683594
1242,17,443,58633,0,0.0019991397857666016
66,6,443,62708,16,0.0010001659393310547
88,17,58633,443,0,0.0020003318786621094
1242,17,443,58633,0,0.0009996891021728516
725,17,443,58633,0,0.002000570297241211
72,17,443,51763,0,0.0019996166229248047
88,17,58633,443,0,0.0020008087158203125
1242,17,443,58633,0,0.0029997825622558594
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0010006427764892578
88,17,58633,443,0,0.0019991397857666016
74,17,64201,443,0,0.0029997825622558594
904,17,443,58633,0,0.002001047134399414
88,17,58633,443,0,0.002007722854614258
81,17,51763,443,0,0.0029954910278320312
72,17,443,51763,0,0.0029954910278320312
1242,17,443,58633,0,0.0020008087158203125
1242,17,443,58633,0,0.002999544143676758
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.002004861831665039
1242,17,443,58633,0,0.0009984970092773438
1242,17,443,58633,0,0.001996278762817383
882,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0020055770874023438
1242,17,443,58633,0,0.0009987354278564453
1242,17,443,58633,0,0.0009951591491699219
952,17,443,58633,0,0.002000093460083008
86,17,58633,443,0,0.002000570297241211
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.001005411148071289
1242,17,443,58633,0,0.002001047134399414
1242,17,443,58633,0,0.0019941329956054688
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.001004934310913086
1242,17,443,58633,0,0.0009987354278564453
86,17,58633,443,0,0.000995635986328125
86,17,58633,443,0,0.0009999275207519531
1242,17,443,58633,0,0.003995180130004883
232,17,443,58633,0,0.005006074905395508
91,17,58633,443,0,0.0009989738464355469
86,17,58633,443,0,0.0030007362365722656
86,17,58633,443,0,0.003999233245849609
86,17,58633,443,0,0.002000570297241211
86,17,58633,443,0,0.0020003318786621094
88,17,58633,443,0,0.0009992122650146484
88,17,58633,443,0,0.002000570297241211
70,17,443,64201,0,0.0069997310638427734
1242,17,443,58633,0,0.003000497817993164
540,17,443,58633,0,0.0010004043579101562
72,17,443,51763,0,0.0050029754638671875
88,17,58633,443,0,0.0019965171813964844
88,17,58633,443,0,0.0019996166229248047
1242,17,443,58633,0,0.0009999275207519531
859,17,443,58633,0,0.0009996891021728516
1514,17,443,51763,0,0.0019996166229248047
1514,17,443,51763,0,0.0
290,17,443,51763,0,0.0020003318786621094
84,17,51763,443,0,0.00099945068359375
82,17,51763,443,0,0.0010001659393310547
86,17,57621,57621,0,0.0010006427764892578
1234,17,443,51763,0,0.002000093460083008
84,17,51763,443,0,0.0009996891021728516
89,17,58633,443,0,0.0009999275207519531
69,17,443,51763,0,0.002000093460083008
1514,17,443,51763,0,0.0010001659393310547
1514,17,443,51763,0,0.0009992122650146484
84,17,51763,443,0,0.0020003318786621094
82,17,51763,443,0,0.0010006427764892578
80,17,51763,443,0,0.00099945068359375
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0019996166229248047
642,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0020008087158203125
642,17,443,58633,0,0.0009987354278564453
1242,17,443,58633,0,0.0010058879852294922
1242,17,443,58633,0,0.0009992122650146484
642,17,443,58633,0,0.002001523971557617
1242,17,443,58633,0,0.0029952526092529297
1242,17,443,58633,0,0.0009984970092773438
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0010008811950683594
1242,17,443,58633,0,0.002994060516357422
1242,17,443,58633,0,0.0010051727294921875
1242,17,443,58633,0,0.004000425338745117
342,17,443,58633,0,0.007999897003173828
1242,17,443,58633,0,0.0029947757720947266
1242,17,443,58633,0,0.002004861831665039
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.003000020980834961
74,17,64201,443,0,0.0
1242,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.0009984970092773438
1242,17,443,58633,0,0.0010013580322265625
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0009987354278564453
1242,17,443,58633,0,0.0010008811950683594
1242,17,443,58633,0,0.0010001659393310547
725,17,443,58633,0,0.0010004043579101562
88,17,58633,443,0,0.002000093460083008
88,17,58633,443,0,0.001005411148071289
1242,17,443,58633,0,0.004001140594482422
88,17,58633,443,0,0.0029931068420410156
1242,17,443,58633,0,0.0020008087158203125
1242,17,443,58633,0,0.001004934310913086
904,17,443,58633,0,0.0019943714141845703
89,17,58633,443,0,0.0009996891021728516
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0019996166229248047
1242,17,443,58633,0,0.001001119613647461
1242,17,443,58633,0,0.0009996891021728516
1041,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.004000663757324219
1242,17,443,58633,0,0.0020003318786621094
1242,17,443,58633,0,0.0019991397857666016
1242,17,443,58633,0,0.0020003318786621094
1242,17,443,58633,0,0.0010056495666503906
1242,17,443,58633,0,0.000997781753540039
1242,17,443,58633,0,0.001996755599975586
1242,17,443,58633,0,0.0019998550415039062
86,17,58633,443,0,0.0009989738464355469
1242,17,443,58633,0,0.0019958019256591797
1242,17,443,58633,0,0.002006053924560547
1242,17,443,58633,0,0.002999544143676758
1242,17,443,58633,0,0.002993345260620117
1242,17,443,58633,0,0.0010063648223876953
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.002999544143676758
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0029997825622558594
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0010008811950683594
1242,17,443,58633,0,0.0009989738464355469
281,17,443,58633,0,0.0010001659393310547
86,17,58633,443,0,0.001001119613647461
1242,17,443,58633,0,0.001999378204345703
1242,17,443,58633,0,0.00099945068359375
859,17,443,58633,0,0.001001596450805664
1514,17,443,51763,0,0.002000093460083008
75,17,443,51763,0,0.00099945068359375
72,17,443,51763,0,0.0009987354278564453
1242,17,443,58633,0,0.003000974655151367
87,17,58633,443,0,0.00099945068359375
1242,17,443,58633,0,0.0030002593994140625
1242,17,443,58633,0,0.0009980201721191406
81,17,51763,443,0,0.0020072460174560547
1242,17,443,58633,0,0.0019948482513427734
1242,17,443,58633,0,0.002999544143676758
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0009937286376953125
1242,17,443,58633,0,0.0030066967010498047
1242,17,443,58633,0,0.003000020980834961
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0019991397857666016
87,17,58633,443,0,0.0010001659393310547
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0020024776458740234
1242,17,443,58633,0,0.0019974708557128906
1242,17,443,58633,0,0.003003358840942383
1242,17,443,58633,0,0.0009968280792236328
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.0019931793212890625
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.0010056495666503906
87,17,58633,443,0,0.0009949207305908203
1242,17,443,58633,0,0.0020067691802978516
1242,17,443,58633,0,0.0029985904693603516
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0009942054748535156
1242,17,443,58633,0,0.0010056495666503906
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0010008811950683594
1242,17,443,58633,0,0.001999378204345703
1242,17,443,58633,0,0.001005411148071289
87,17,58633,443,0,0.0
1242,17,443,58633,0,0.0019953250885009766
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0009996891021728516
942,17,443,58633,0,0.002003908157348633
1242,17,443,58633,0,0.0029959678649902344
1242,17,443,58633,0,0.0010042190551757812
1242,17,443,58633,0,0.0019965171813964844
1242,17,443,58633,0,0.0009992122650146484
1242,17,443,58633,0,0.0010001659393310547
92,17,58633,443,0,0.0009951591491699219
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.0010030269622802734
1242,17,443,58633,0,0.0010068416595458984
1242,17,443,58633,0,0.001993894577026367
1242,17,443,58633,0,0.0009951591491699219
1242,17,443,58633,0,0.00200653076171875
1242,17,443,58633,0,0.002005338668823242
1242,17,443,58633,0,0.002994060516357422
1242,17,443,58633,0,0.003008604049682617
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0009949207305908203
87,17,58633,443,0,0.0009958744049072266
1242,17,443,58633,0,0.0020046234130859375
1242,17,443,58633,0,0.0009946823120117188
1242,17,443,58633,0,0.0010008811950683594
725,17,443,58633,0,0.0020008087158203125
1242,17,443,58633,0,0.0010042190551757812
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0019958019256591797
1242,17,443,58633,0,0.0030031204223632812
87,17,58633,443,0,0.0009958744049072266
89,17,58633,443,0,0.00099945068359375
89,17,58633,443,0,0.0020003318786621094
904,17,443,58633,0,0.00099945068359375
89,17,58633,443,0,0.0020003318786621094
1242,17,443,58633,0,0.0020055770874023438
89,17,58633,443,0,0.0009984970092773438
1242,17,443,58633,0,0.0009961128234863281
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0030007362365722656
1242,17,443,58633,0,0.001004934310913086
1242,17,443,58633,0,0.0010030269622802734
1242,17,443,58633,0,0.001990795135498047
1242,17,443,58633,0,0.0029947757720947266
89,17,58633,443,0,0.001005411148071289
1242,17,443,58633,0,0.002005338668823242
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.0009961128234863281
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0009992122650146484
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.00099945068359375
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.00099945068359375
89,17,58633,443,0,0.0010001659393310547
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0010058879852294922
1242,17,443,58633,0,0.0019958019256591797
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0020117759704589844
1242,17,443,58633,0,0.001992464065551758
741,17,443,58633,0,0.0009984970092773438
1242,17,443,58633,0,0.0009965896606445312
1242,17,443,58633,0,0.0009992122650146484
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.0019991397857666016
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0020051002502441406
89,17,58633,443,0,0.000995635986328125
1242,17,443,58633,0,0.003000497817993164
1242,17,443,58633,0,0.0009992122650146484
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.002005338668823242
1242,17,443,58633,0,0.0009944438934326172
498,17,443,58633,0,0.0010001659393310547
1514,17,443,51763,0,0.0010004043579101562
291,17,443,51763,0,0.001999378204345703
1514,17,443,51763,0,0.0010004043579101562
517,17,443,51763,0,0.0
1278,17,443,51763,0,0.0010001659393310547
393,17,443,51763,0,0.0009996891021728516
1514,17,443,51763,0,0.0009999275207519531
69,17,443,51763,0,0.0010001659393310547
1514,17,443,51763,0,0.0020003318786621094
1514,17,443,51763,0,0.0009999275207519531
1514,17,443,51763,0,0.0010004043579101562
89,17,58633,443,0,0.00099945068359375
86,17,51763,443,0,0.0010008811950683594
82,17,51763,443,0,0.00099945068359375
1514,17,443,51763,0,0.00099945068359375
1514,17,443,51763,0,0.0009999275207519531
1242,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.00099945068359375
84,17,51763,443,0,0.0010001659393310547
86,17,51763,443,0,0.0009996891021728516
88,17,51763,443,0,0.0010004043579101562
1242,17,443,58633,0,0.0010001659393310547
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0020051002502441406
1242,17,443,58633,0,0.013995885848999023
1242,17,443,58633,0,0.0009944438934326172
1242,17,443,58633,0,0.003010272979736328
1242,17,443,58633,0,0.0009951591491699219
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.007003307342529297
1242,17,443,58633,0,0.0009961128234863281
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.0009999275207519531
87,17,51763,443,0,0.003000497817993164
86,17,51763,443,0,0.0009992122650146484
86,17,51763,443,0,0.003000497817993164
84,17,51763,443,0,0.0019996166229248047
84,17,51763,443,0,0.07699990272521973
83,17,51763,443,0,0.004999637603759766
81,17,51763,443,0,0.004999876022338867
89,17,58633,443,0,0.010000467300415039
89,17,58633,443,0,0.002000570297241211
1242,17,443,58633,0,0.004998922348022461
1242,17,443,58633,0,0.00700068473815918
166,17,443,58633,0,0.01199960708618164
1242,17,443,58633,0,0.01100015640258789
1118,17,443,58633,0,0.01500082015991211
1242,17,443,58633,0,0.0019986629486083984
1242,17,443,58633,0,0.0030002593994140625
1242,17,443,58633,0,0.003000497817993164
1242,17,443,58633,0,0.0019991397857666016
1242,17,443,58633,0,0.0020017623901367188
1242,17,443,58633,0,0.001999378204345703
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.0029997825622558594
100,17,443,58633,0,0.0
1242,17,443,58633,0,0.0009992122650146484
1242,17,443,58633,0,0.0009999275207519531
90,17,58633,443,0,0.0009996891021728516
90,17,58633,443,0,0.0009999275207519531
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0010006427764892578
1242,17,443,58633,0,0.0009996891021728516
1242,17,443,58633,0,0.0
1242,17,443,58633,0,0.0009996891021728516
969,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.007000923156738281
1242,17,443,58633,0,0.0069997310638427734
1242,17,443,58633,0,0.0039997100830078125
1242,17,443,58633,0,0.0030014514923095703
90,17,58633,443,0,0.0029981136322021484
1242,17,443,58633,0,0.002001047134399414
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0009999275207519531
1242,17,443,58633,0,0.0019998550415039062
1242,17,443,58633,0,0.002000093460083008
1242,17,443,58633,0,0.0029993057250976562
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.005999565124511719
1242,17,443,58633,0,0.07700061798095703
1242,17,443,58633,0,0.004000186920166016
1242,17,443,58633,0,0.0049991607666015625
1242,17,443,58633,0,0.012000560760498047
1242,17,443,58633,0,0.019999980926513672
1242,17,443,58633,0,0.002000570297241211
1242,17,443,58633,0,0.03199911117553711
1242,17,443,58633,0,0.0050008296966552734
1242,17,443,58633,0,0.07300472259521484
1242,17,443,58633,0,0.001995086669921875
257,17,443,58633,0,0.001999378204345703
1242,17,443,58633,0,0.0030050277709960938
90,17,58633,443,0,0.000995635986328125
90,17,58633,443,0,0.008999347686767578
1242,17,443,58633,0,0.001999378204345703
1242,17,443,58633,0,0.0010004043579101562
1242,17,443,58633,0,0.002000093460083008
1153,17,443,58633,0,0.0020012855529785156
90,17,58633,443,0,0.0019981861114501953
1514,17,443,51763,0,0.00600123405456543
75,17,443,51763,0,0.0
1514,17,443,51763,0,0.0019991397857666016
75,17,443,51763,0,0.0010006427764892578
1514,17,443,51763,0,0.00099945068359375
1514,17,443,51763,0,0.0009999275207519531
75,17,443,51763,0,0.0020198822021484375
1514,17,443,51763,0,0.0009806156158447266
75,17,443,51763,0,0.002000570297241211
80,17,51763,443,0,0.0
82,17,51763,443,0,0.0029993057250976562
80,17,51763,443,0,0.0
72,17,443,51763,0,0.0010077953338623047
81,17,51763,443,0,0.0030002593994140625
121,17,62843,443,0,0.0009953975677490234
119,17,443,62843,0,0.0009958744049072266
63,17,443,62843,0,0.0010066032409667969
77,17,62843,443,0,0.001993894577026367
266,17,53,59763,0,0.0050048828125
121,17,62843,443,0,0.003994941711425781
175,17,65387,443,0,0.002000570297241211
1292,17,51763,443,0,0.020000457763671875
1292,17,51763,443,0,0.001999378204345703
513,17,51763,443,0,0.0010001659393310547
1292,17,51763,443,0,0.0030002593994140625
1159,17,51763,443,0,0.012993574142456055
66,17,443,62843,0,0.01600170135498047
1292,17,51763,443,0,0.01799798011779785
1146,17,51763,443,0,0.0020012855529785156
1292,17,51763,443,0,0.009006738662719727
1146,17,51763,443,0,0.0009920597076416016
1292,17,51763,443,0,0.0010008811950683594
